ip.len,ip.flags.df,ip.flags.mf,tcp.port,tcp.window_size,tcp.ack_raw,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size.1,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,udp.length,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,gtp.ext_hdr,gtp.ext_hdr.length,gtp.ext_hdr.pdu_ses_con.pdu_type,gtp.ext_hdr.pdu_ses_con.qos_flow_id,gtp.ext_hdr.pdu_ses_cont.ppp,gtp.ext_hdr.pdu_ses_cont.rqi,gtp.flags,gtp.flags.e,gtp.flags.payload,gtp.flags.pn,gtp.flags.reserved,gtp.flags.s,gtp.flags.version,gtp.length,gtp.message,gtp.teid,label
100,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,80,788.425301,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,64,255,142,0
84,1,0,80.0,0.0,2125256038.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,618.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1040.971465,0.000104,0.141636,0.000104,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
96,1,0,37404.0,0.0,1563537846.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,458.0,0.0,16,0.0018,0.0,0.0,0.0,2152,76,768.079069,0.0018,0.016907,0.0018,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,5896,8,0.122873,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,72676541.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,357.0,0.0,18,0.044173,0.0,0.0,0.0,2152,76,600.020547,0.015603,0.044173,0.044173,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
96,1,0,59512.0,0.0,1046466149.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,177.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,304.046731,0.0,0.31926,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3152,8,0.076309,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4035,8,0.089484,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,53458.0,0.0,2185561456.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,83.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,140.826559,0.000124,0.37938,0.000124,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
84,1,0,43912.0,0.0,1092338945.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,575.0,0.0,16,0.001659,0.0,0.0,0.0,2152,64,969.167241,0.001659,0.093934,0.001659,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
97,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,77,1097.207162,1.955349,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,61,255,138,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,727.279238,6.6e-05,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4139,8,0.096212,0.000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,175,151.194218,0.016295,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,159,255,1,0
84,1,0,33834.0,0.0,670106442.0,0.0,0.0,0.0,64,17,64128.0,225.0,73.0,0.0,1007.0,0.0,16,0.00196,0.0,0.0,0.0,2152,64,1697.140487,0.00196,0.142672,0.00196,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,108,1150.109917,0.018269,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,92,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2471,8,0.043605,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,56782.0,0.0,1195083693.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,860.0,0.0,16,0.001941,0.0,0.0,0.0,2152,76,1450.687142,0.001941,0.017254,0.001941,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6035,8,0.126319,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1788,8,0.024719,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,175,575.865449,0.014599,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,159,255,1,0
96,1,0,58488.0,0.0,473686310.0,0.0,0.0,0.0,64,17,64128.0,277.0,74.0,0.0,530.0,0.0,16,0.001591,0.0,0.0,0.0,2152,76,892.092802,0.001591,0.292817,0.001591,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,507.715868,0.013878,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,108,1114.469999,0.018035,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,92,255,1,0
84,1,0,80.0,0.0,3138569539.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,0.0,20.0,0.0,16,0.043714,0.0,0.0,0.0,2152,64,36.264029,0.043714,0.089402,0.043714,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
155,1,0,37934.0,0.0,1162289921.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,831.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,1399.707776,0.000211,0.045789,0.000211,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
96,1,0,52356.0,0.0,139148158.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,840.0,0.0,16,0.001759,0.0,0.0,0.0,2152,76,1415.017705,0.001759,0.017908,0.001759,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4239,8,0.101166,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2940,8,0.064764,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1416,8,0.012373,1.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,1,0,80.0,0.0,1399734824.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,262.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,441.200879,0.007041,0.095529,0.007041,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,569.375202,0.012328,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
170,1,0,52810.0,0.0,3264675840.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,74.0,140.0,0.0,24,0.0,0.0,0.0,1.0,2152,150,239.527732,0.0,0.017027,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,134,255,142,0
96,1,0,80.0,0.0,1005314303.0,0.0,0.0,0.0,64,17,65536.0,76.0,529.0,0.0,579.0,0.0,17,0.013891,0.0,0.0,0.0,2152,76,976.984058,0.013891,0.073843,0.013891,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
96,1,0,44632.0,0.0,1943121121.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,535.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,900.569912,0.000336,0.060943,0.000336,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2637,8,0.048148,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,2471395974.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,63.0,0.0,18,0.044265,0.0,0.0,0.0,2152,76,107.989693,0.044265,0.044265,0.044265,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4041,8,0.089571,1.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,2887,8,0.063144,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1451.554314,0.0,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,6366,8,0.13745,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8574,8,0.184027,8e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,42896.0,0.0,1958306441.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,925.0,0.0,16,0.001756,0.0,0.0,0.0,2152,76,1562.722942,0.001756,0.015934,0.001756,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8559,8,0.183248,1.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,52918.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,721.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,1216.395991,0.001932,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,142,0
104,1,0,43566.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,375.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,630.729541,0.007505,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,138,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1435.578715,0.027468,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,7952,8,0.165197,3.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,57984.0,0.0,2239528576.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,993.0,0.0,16,0.001907,0.0,0.0,0.0,2152,76,1674.830532,0.001907,0.060811,0.001907,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
195,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,175,1712.421241,0.000664,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,159,255,1,0
113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,93,174.571421,0.003414,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,77,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,1593,8,0.019621,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,1,0,443.0,0.0,1933024679.0,0.0,0.0,0.0,64,17,69120.0,1399.0,153844.0,1348.0,379.0,0.0,16,0.0,1.0,1348.0,0.0,2152,1424,640.731561,3.6e-05,0.877861,3.6e-05,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,1408,255,1,0
84,1,0,80.0,0.0,3364309845.0,0.0,0.0,0.0,64,17,4194304.0,73.0,224.0,0.0,982.0,0.0,17,0.0,0.0,0.0,0.0,2152,64,1656.138719,9.5e-05,0.138548,9.5e-05,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,48,255,1,0
104,1,0,45188.0,0.0,0.0,0.0,0.0,0.0,64,17,64240.0,0.0,0.0,0.0,374.0,0.0,2,0.0,0.0,0.0,0.0,2152,84,630.523214,0.001896,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,68,255,142,0
104,1,0,80.0,0.0,1843914296.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,985.0,0.0,18,0.014478,0.0,0.0,0.0,2152,84,1659.508247,0.014478,0.014478,0.014478,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
96,1,0,80.0,0.0,1688503895.0,0.0,0.0,0.0,64,17,29056.0,75.0,277.0,0.0,778.0,0.0,17,0.14526,0.0,0.0,0.0,2152,76,1313.574269,0.14526,0.441972,0.14526,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4803,8,0.109438,1.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,3298,8,0.077722,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,4192343168.0,0.0,0.0,0.0,64,17,29056.0,74.0,1.0,0.0,182.0,0.0,16,0.145261,0.0,0.0,0.0,2152,76,313.43818,0.145261,0.292534,0.145261,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,7798,8,0.158437,1.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,1,0,34416.0,0.0,2412076731.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,71.0,685.0,0.0,24,0.0,0.0,0.0,1.0,2152,135,1153.647127,0.000258,0.045634,0.000258,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,119,255,138,0
104,1,0,80.0,0.0,3855902050.0,0.0,0.0,0.0,64,17,65535.0,1.0,0.0,0.0,710.0,0.0,18,0.016068,0.0,0.0,0.0,2152,84,1196.022109,0.016068,0.016068,0.016068,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
96,1,0,36198.0,0.0,3878513419.0,0.0,0.0,0.0,64,17,502.0,32.0,1.0,0.0,62.0,0.0,16,0.001426,0.0,0.0,0.0,2152,76,105.607092,0.001426,0.001426,0.001426,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,138,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,4252,8,0.101699,1.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,96,1221.486019,0.01845,0.0,0.0,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,80,255,1,0
96,1,0,47216.0,0.0,3535516863.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,728.0,0.0,16,0.001918,0.0,0.0,0.0,2152,76,1228.08123,0.001918,0.146065,0.001918,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,146,0
96,1,0,80.0,0.0,7063444.0,0.0,0.0,0.0,64,17,29056.0,75.0,277.0,0.0,839.0,0.0,17,0.142496,0.0,0.0,0.0,2152,76,1414.741166,0.142496,0.432897,0.142496,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
84,1,0,49344.0,0.0,158826155.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,0.0,771.0,0.0,16,0.001395,0.0,0.0,0.0,2152,64,1302.317152,0.001395,0.046234,0.001395,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1542.058504,3.82851,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
84,1,0,43112.0,0.0,3991829597.0,0.0,0.0,0.0,64,17,64128.0,224.0,72.0,0.0,960.0,0.0,16,0.001639,0.0,0.0,0.0,2152,64,1620.215547,0.001639,0.094823,0.001639,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,48,255,138,0
99,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2152,79,1685.79211,0.752278,0.0,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,63,255,146,0
307,1,0,80.0,0.0,3339020985.0,0.0,0.0,0.0,64,17,4194304.0,72.0,1.0,223.0,510.0,0.0,24,0.0,0.0,0.0,0.0,2152,287,856.407997,0.003714,0.092461,0.003714,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,271,255,1,0
170,1,0,43870.0,0.0,1299351866.0,0.0,0.0,0.0,64,17,64256.0,1.0,1.0,74.0,686.0,0.0,24,0.0,0.0,0.0,1.0,2152,150,1155.2191,0.0,0.015147,0.0,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,134,255,142,0
96,1,0,37106.0,0.0,3502345471.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,727.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1226.645218,0.000231,0.062942,0.000231,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
104,1,0,80.0,0.0,899761642.0,0.0,0.0,0.0,64,17,28960.0,1.0,0.0,0.0,154.0,0.0,18,0.18854,0.0,0.0,0.0,2152,84,264.778226,0.18854,0.18854,0.18854,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,68,255,1,0
96,1,0,37094.0,0.0,991271310.0,0.0,0.0,0.0,64,17,64128.0,529.0,75.0,0.0,724.0,0.0,17,0.0,0.0,0.0,0.0,2152,76,1221.550609,0.000371,0.061487,0.000371,1,1,1,1,0.0,0.0,52,1,1,0,0,0,1,60,255,142,0
28,0,0,0,0,0,0,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,8432,8,0.175743,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,0,80.0,0.0,2095764906.0,0.0,0.0,0.0,64,17,65536.0,76.0,529.0,0.0,573.0,0.0,17,0.013489,0.0,0.0,0.0,2152,76,966.801985,0.013489,0.072128,0.013489,1,1,0,1,0.0,0.0,52,1,1,0,0,0,1,60,255,1,0
